Year,Budget (in Billion $),Success Rate (%),Duration (in Days),Num_Collaborators,Tech_Maturity,Budget_Per_Day,Mission Type_Unmanned,Technology Used_Nuclear Propulsion,Technology Used_Reusable Rocket,Technology Used_Solar Propulsion,Technology Used_Traditional Rocket,Country_France,Country_Germany,Country_India,Country_Israel,Country_Japan,Country_Russia,Country_UAE,Country_UK,Country_USA,Satellite Type_Navigation,Satellite Type_Research,Satellite Type_Spy,Satellite Type_Weather,Environmental Impact_Low,Environmental Impact_Medium,Tech_Budget_Power
2012,45.57,60.0,99,2,1.0,0.4557,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,45.57
2020,29.74,79.0,309,2,4.0,0.09593548387096773,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,118.96
2020,42.56,81.0,260,3,1.0,0.16306513409961687,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,42.56
2009,31.38,61.0,90,1,2.0,0.3448351648351648,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,62.76
2010,38.83,83.0,220,3,4.0,0.17570135746606333,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,155.32
2002,11.86,60.0,250,1,1.0,0.047250996015936256,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11.86
2007,36.63,51.0,20,3,2.0,1.7442857142857144,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,73.26
2008,39.93,87.0,314,1,2.0,0.12676190476190477,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,79.86
2007,34.04,76.0,42,3,1.0,0.7916279069767441,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,34.04
2004,42.85,56.0,226,2,4.0,0.18876651982378856,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,171.4
2007,5.67,87.0,110,3,3.0,0.05108108108108108,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.009999999999998
2008,29.48,52.0,15,1,1.0,1.8425,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,29.48
2015,33.11,61.0,299,3,4.0,0.11036666666666667,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,132.44
2007,39.71,80.0,300,3,4.0,0.13192691029900333,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,158.84
2017,41.54,55.0,130,1,2.0,0.31709923664122136,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,83.08
2022,15.6,94.0,109,1,1.0,0.14181818181818182,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,15.6
2007,28.88,63.0,311,3,3.0,0.09256410256410257,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,86.64
2021,22.71,81.0,185,1,2.0,0.12209677419354839,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,45.42
2015,38.46,63.0,21,3,2.0,1.7481818181818183,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,76.92
2016,11.86,81.0,333,1,3.0,0.035508982035928144,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,35.58
2019,0.58,84.0,112,1,3.0,0.005132743362831858,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1.7399999999999998
2005,22.97,61.0,349,1,1.0,0.06562857142857143,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,22.97
2007,18.57,76.0,5,2,4.0,3.095,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,74.28
2000,16.02,74.0,300,3,4.0,0.053222591362126245,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,64.08
2017,39.83,95.0,321,3,3.0,0.12369565217391304,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,119.49
2002,46.41,54.0,16,3,1.0,2.73,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,46.41
2020,7.92,76.0,152,2,1.0,0.05176470588235294,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,7.92
2002,39.45,87.0,233,1,1.0,0.1685897435897436,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,39.45
2017,6.2,76.0,29,1,1.0,0.20666666666666667,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6.2
2001,8.24,89.0,189,3,3.0,0.04336842105263158,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,24.72
2004,38.34,99.0,218,1,3.0,0.17506849315068496,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,115.02000000000001
2003,21.31,60.0,225,3,4.0,0.09429203539823008,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,85.24
2002,22.58,89.0,163,3,1.0,0.13768292682926828,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,22.58
2006,5.53,89.0,306,2,1.0,0.018013029315960914,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5.53
2006,2.19,85.0,292,2,1.0,0.007474402730375427,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2.19
2000,15.51,56.0,332,3,1.0,0.04657657657657657,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,15.51
2000,30.58,83.0,76,3,3.0,0.39714285714285713,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,91.74
2009,16.47,56.0,104,2,3.0,0.15685714285714283,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,49.41
2005,7.17,84.0,68,2,3.0,0.10391304347826087,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,21.509999999999998
2013,13.72,89.0,15,2,1.0,0.8575,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,13.72
2025,9.92,55.0,28,2,2.0,0.34206896551724136,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,19.84
2025,28.78,55.0,330,1,1.0,0.08694864048338369,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,28.78
2017,45.04,54.0,144,3,1.0,0.3106206896551724,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,45.04
2003,11.91,62.0,246,1,2.0,0.048218623481781374,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,23.82
2004,44.52,83.0,214,2,1.0,0.20706976744186048,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,44.52
2018,36.28,51.0,237,3,4.0,0.15243697478991597,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,145.12
2012,9.48,93.0,305,1,3.0,0.030980392156862747,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,28.44
2004,20.44,54.0,167,1,1.0,0.12166666666666667,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,20.44
2016,32.58,97.0,248,2,2.0,0.1308433734939759,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,65.16
2023,26.23,69.0,327,2,2.0,0.07996951219512195,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52.46
2021,42.24,57.0,154,1,1.0,0.2725161290322581,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,42.24
2023,14.39,97.0,51,2,1.0,0.2767307692307692,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.39
2004,44.1,68.0,307,2,3.0,0.1431818181818182,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,132.3
2013,47.12,95.0,251,2,1.0,0.18698412698412697,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,47.12
2009,43.25,52.0,57,1,1.0,0.7456896551724138,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,43.25
2009,17.12,55.0,63,1,1.0,0.2675,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,17.12
2013,43.65,59.0,365,3,1.0,0.11926229508196722,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,43.65
2000,45.66,62.0,252,2,4.0,0.18047430830039524,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,182.64
2005,48.27,52.0,169,2,3.0,0.28394117647058825,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,144.81
2025,12.36,83.0,169,3,4.0,0.07270588235294118,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,49.44
2021,10.88,71.0,153,2,2.0,0.07064935064935066,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,21.76
2021,6.92,58.0,93,3,1.0,0.07361702127659574,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,6.92
2007,40.83,81.0,237,2,2.0,0.17155462184873949,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,81.66
2024,25.15,52.0,216,1,3.0,0.11589861751152072,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,75.44999999999999
2005,11.98,100.0,62,1,1.0,0.19015873015873017,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,11.98
2001,36.75,59.0,40,1,3.0,0.8963414634146342,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,110.25
2015,30.25,87.0,107,3,4.0,0.2800925925925926,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,121.0
2020,10.76,91.0,343,3,1.0,0.03127906976744186,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,10.76
2022,25.22,64.0,144,1,4.0,0.17393103448275862,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,100.88
2009,27.3,56.0,321,1,1.0,0.08478260869565217,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,27.3
2024,46.96,54.0,235,1,1.0,0.19898305084745763,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,46.96
2004,31.82,83.0,78,2,4.0,0.4027848101265823,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,127.28
2024,6.81,74.0,177,3,2.0,0.038258426966292135,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,13.62
2015,41.19,58.0,48,3,3.0,0.8406122448979592,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,123.57
2003,49.23,56.0,113,2,3.0,0.43184210526315786,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,147.69
2020,4.63,93.0,178,3,4.0,0.025865921787709495,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.52
2005,30.4,61.0,10,1,4.0,2.7636363636363637,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,121.6
2014,41.51,64.0,96,1,2.0,0.4279381443298969,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,83.02
2022,8.01,96.0,179,2,3.0,0.0445,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,24.03
